"season","opponent","data","player","solo","ast","tot","tfl_yds","tfl","sack_yds","sacks","ff","fr_yds","fumbl","int","int_1","brup","blkd","qh","team"
2009,"Whittier College","defense","J. Martinez","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2009,"Whittier College","defense","E. Newton","1","1","2","1.0/8","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2009,"Whittier College","defense","S. Sheets","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2009,"Whittier College","defense","R. Reynaga","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2009,"Whittier College","defense","C. Sears","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2009,"Whittier College","defense","T. Driskell","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2009,"Whittier College","defense","Tognoni","6","2","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2009,"Whittier College","defense","Picciotto","6","2","8","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2009,"Whittier College","defense","Morris","4","4","8","2.0/5","2.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2009,"Whittier College","defense","Olson","2","6","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2009,"Whittier College","defense","Atwater","3","4","7","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2009,"Whittier College","defense","Patoc","2","4","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2009,"Whittier College","defense","Mills","1","3","4","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","1","away"
2009,"Whittier College","defense","Rymer","-","3","3","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2009,"Whittier College","defense","Marcoot","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2009,"Whittier College","defense","Nottke","-","2","2","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2009,"Whittier College","defense","Gorshteyn","-","2","2","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2009,"Whittier College","defense","Hirokawa","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2009,"Whittier College","defense","Jiwanlal","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","1","-","away"
2009,"Whittier College","defense","Hansen","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2009,"Whittier College","defense","Henningsen","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2009,"Whittier College","defense","StorrieLombardi","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2009,"Whittier College","defense","Laredo","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2009,"Whittier College","defense","Salzman","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2009,"Whittier College","defense","E. Yingling","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
