"season","opponent","data","player","solo","ast","tot","tfl_yds","tfl","sack_yds","sacks","ff","fr_yds","fumbl","int","int_1","brup","blkd","qh","team"
2010,"Univ. of La Verne","defense","Kyle Hansen","3","3","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"Univ. of La Verne","defense","Blake Kos","4","2","6","-/-","-","-/-","-","-","0-0","-/-","1-18","1","1","-","-","home"
2010,"Univ. of La Verne","defense","Ben Salzman","2","4","6","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2010,"Univ. of La Verne","defense","Elijah Chiang","3","-","3","1.0/3","1.0","1.0/3","1.0","-","0-0","-/-","-","-","3","-","-","home"
2010,"Univ. of La Verne","defense","Nate Jiwanlal","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"Univ. of La Verne","defense","David Spiller","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2010,"Univ. of La Verne","defense","Jake Weyerhaeuser","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"Univ. of La Verne","defense","Dylan Marcoot","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"Univ. of La Verne","defense","Ed Mills","-","2","2","0.5/1","0.5","0.5/1","0.5","-","0-0","-/-","-","-","-","-","-","home"
2010,"Univ. of La Verne","defense","Jack Lamb","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"Univ. of La Verne","defense","Scott Yingling","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"Univ. of La Verne","defense","Erick Janicki","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"Univ. of La Verne","defense","Sae Bin Park","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"Univ. of La Verne","defense","Matt Pautler","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"Univ. of La Verne","defense","Ross Sevy","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"Univ. of La Verne","defense","Eric Yingling","1","-","1","1.0/3","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"Univ. of La Verne","defense","Jackie Coburn","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","2","-","-","home"
2010,"Univ. of La Verne","defense","Daniel Brown","3","8","11","2.0/9","2.0","1.0/6","1.0","-","0-1","1/-","-","-","-","-","-","away"
2010,"Univ. of La Verne","defense","Fillip Marcelin","3","7","10","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Univ. of La Verne","defense","Matthew Miller","3","4","7","0.5/3","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Univ. of La Verne","defense","Kenny Poston","1","6","7","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Univ. of La Verne","defense","Jorge Villagomez","2","5","7","0.5/3","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Univ. of La Verne","defense","Donald Mull","2","3","5","-/-","-","-/-","-","-","0-0","-/-","1-16","1","1","-","-","away"
2010,"Univ. of La Verne","defense","Wardell Campbell","-","5","5","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Univ. of La Verne","defense","Paul Koloa","1","4","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Univ. of La Verne","defense","Rich Richardson","1","3","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","1","-","away"
2010,"Univ. of La Verne","defense","Derek Walker","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Univ. of La Verne","defense","Ryan Baranek","2","1","3","-/-","-","-/-","-","-","0-0","-/-","1-33","1","-","-","-","away"
2010,"Univ. of La Verne","defense","Edgar Rodriguez","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Univ. of La Verne","defense","Alex Barrios","1","1","2","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Univ. of La Verne","defense","Matt Griffin","1","-","1","-/-","-","-/-","-","1","1-0","-/-","-","-","-","-","-","away"
2010,"Univ. of La Verne","defense","Kenneth Piguee","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Univ. of La Verne","defense","Paul Robertson","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Univ. of La Verne","defense","Chad Lucas","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Univ. of La Verne","defense","Donnie Gomez","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Univ. of La Verne","defense","Kyle Appleford","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Univ. of La Verne","defense","Pui Lok Choi","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","-","1","-","away"
2010,"University of Puget Sound","defense","Dan Picciotto","6","7","13","2.5/15","2.5","1.0/4","1.0","-","0-0","-/-","-","-","-","-","-","home"
2010,"University of Puget Sound","defense","Sae Bin Park","4","3","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"University of Puget Sound","defense","Brock Olson","4","2","6","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2010,"University of Puget Sound","defense","Patrick Atwater","2","3","5","1.0/4","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"University of Puget Sound","defense","Jake Weyerhauser","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"University of Puget Sound","defense","Dane Rymer","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"University of Puget Sound","defense","Landon Patoc","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","2","-","-","home"
2010,"University of Puget Sound","defense","Ed Mills","2","1","3","1.0/16","1.0","1.0/16","1.0","-","0-0","-/-","-","-","-","-","-","home"
2010,"University of Puget Sound","defense","Rory Baird","1","2","3","0.5/3","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"University of Puget Sound","defense","Daniel Andrew","1","2","3","0.5/2","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"University of Puget Sound","defense","Corbin Tognoni","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"University of Puget Sound","defense","Nate Jiwanlal","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"University of Puget Sound","defense","Jackie Coburn","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"University of Puget Sound","defense","Adam Morris","-","1","1","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"University of Puget Sound","defense","Eric Yingling","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"University of Puget Sound","defense","Vlasak, Tyler","8","12","20","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Puget Sound","defense","Thomas, Phillip","5","7","12","0.5/2","0.5","-/-","-","1","1-0","-/-","-","-","-","-","-","away"
2010,"University of Puget Sound","defense","Field-Eaton, Sean","1","7","8","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Puget Sound","defense","Vericella, Nick","4","4","8","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Puget Sound","defense","Dunn, Cory","3","4","7","0.5/2","0.5","-/-","-","-","0-1","1/-","-","-","-","-","-","away"
2010,"University of Puget Sound","defense","Milner, Damarkus","1","6","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Puget Sound","defense","Beck, Trevor","-","6","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Puget Sound","defense","Coberly, Casey","3","3","6","2.0/5","2.0","-/-","-","1","1-0","-/-","-","-","-","-","-","away"
2010,"University of Puget Sound","defense","Sobotka, James","-","3","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Puget Sound","defense","Speetjens, Frank","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Puget Sound","defense","Walker, Brian","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Puget Sound","defense","Kniffin, Adam","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Puget Sound","defense","Wacker, Niko","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Puget Sound","defense","Kyobe, Nasser","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Puget Sound","defense","Palmer, Greg","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Puget Sound","defense","Abdelrasuel, Nasser","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2010,"University of Puget Sound","defense","TEAM","-","-","-","-/-","-","-/-","-","-","0-1","1/-","-","-","-","-","-","away"
2010,"University of Redlands","defense","Brett Hutter","6","3","9","1.0/5","1.0","1.0/5","1.0","-","0-0","-/-","-","-","-","1","1","home"
2010,"University of Redlands","defense","Josh Herrera","3","5","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"University of Redlands","defense","Jordan Garcia","4","4","8","0.5/1","0.5","-/-","-","-","0-1","1/-","-","-","-","-","-","home"
2010,"University of Redlands","defense","Rudy Vidales","4","3","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"University of Redlands","defense","Justin Butler","6","1","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"University of Redlands","defense","Mike Nicolini","1","5","6","0.5/2","0.5","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2010,"University of Redlands","defense","Tony Santini","3","1","4","-/-","-","-/-","-","1","1-0","-/-","-","-","-","-","1","home"
2010,"University of Redlands","defense","Spencer Minshew","4","-","4","1.0/3","1.0","-/-","-","1","1-0","-/-","-","-","-","-","-","home"
2010,"University of Redlands","defense","Richard Dye II","2","1","3","1.0/10","1.0","-/-","-","-","0-1","1/43","-","-","1","-","-","home"
2010,"University of Redlands","defense","Randall Crim","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","1","home"
2010,"University of Redlands","defense","Alexander Ouji","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","1","home"
2010,"University of Redlands","defense","TEAM","2","-","2","-/-","-","-/-","-","1","1-0","-/-","-","-","-","-","-","home"
2010,"University of Redlands","defense","Evan Reuter","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"University of Redlands","defense","Taylor Irwin","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"University of Redlands","defense","Jessie Hobbs","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"University of Redlands","defense","Steve Pope-Rolewski","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"University of Redlands","defense","Sean Woods","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"University of Redlands","defense","Vince Aiello","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","3","-","-","home"
2010,"University of Redlands","defense","Brandon Morris","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2010,"University of Redlands","defense","Kevin Reyes","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","1","home"
2010,"University of Redlands","defense","Ben Salzman","5","3","8","1.0/1","1.0","-/-","-","-","0-1","1/-","-","-","-","-","1","away"
2010,"University of Redlands","defense","David Spiller","4","3","7","0.5/3","0.5","-/-","-","1","1-0","-/-","-","-","1","-","-","away"
2010,"University of Redlands","defense","Elijah Chiang","2","4","6","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","1","away"
2010,"University of Redlands","defense","Nate Jiwanlal","2","4","6","-/-","-","-/-","-","-","0-0","-/-","1--10","1","-","-","-","away"
2010,"University of Redlands","defense","Jackie Coburn","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Redlands","defense","Adam Morris","1","3","4","-/-","-","-/-","-","-","0-0","-/-","1-35","1","-","-","-","away"
2010,"University of Redlands","defense","Kyle Hansen","1","3","4","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2010,"University of Redlands","defense","Blake Kos","1","3","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Redlands","defense","Corbin Tognoni","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Redlands","defense","Dylan Marcoot","2","1","3","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Redlands","defense","Rory Baird","-","3","3","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Redlands","defense","Jake Weyerhaeuser","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Redlands","defense","Erick Janicki","1","1","2","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Redlands","defense","Matt Laredo","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Redlands","defense","Ed Mills","1","1","2","0.5/2","0.5","-/-","-","-","0-0","-/-","-","-","-","-","2","away"
2010,"University of Redlands","defense","Peter Kimmey","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Redlands","defense","Scott Yingling","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2010,"University of Redlands","defense","Joey Liekweg","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Redlands","defense","Ryan Baker","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Redlands","defense","Sam Jolly","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Redlands","defense","Ross Sevy","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Redlands","defense","Alex Curtis","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"University of Redlands","defense","TEAM","1","-","1","-/-","-","-/-","-","1","1-0","-/-","-","-","-","-","-","away"
2010,"University of Redlands","defense","Eric Yingling","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","1","away"
2010,"Whittier College","defense","Elijah Chiang","4","3","7","-/-","-","-/-","-","1","1-0","-/-","-","-","1","-","-","home"
2010,"Whittier College","defense","Blake Kos","4","3","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"Whittier College","defense","Adam Morris","3","2","5","0.5/1","0.5","0.5/1","0.5","-","0-0","-/-","1-38","1","-","-","-","home"
2010,"Whittier College","defense","Matt Laredo","4","1","5","0.5/1","0.5","-/-","-","-","0-1","1/-","-","-","-","-","-","home"
2010,"Whittier College","defense","Ben Salzman","4","1","5","2.0/8","2.0","1.0/1","1.0","-","0-0","-/-","-","-","-","-","-","home"
2010,"Whittier College","defense","Ed Mills","3","2","5","1.5/7","1.5","1.5/7","1.5","-","0-0","-/-","-","-","-","-","1","home"
2010,"Whittier College","defense","Scott Yingling","2","1","3","-/-","-","-/-","-","-","0-1","1/-","-","-","-","-","-","home"
2010,"Whittier College","defense","Joey Liekweg","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2010,"Whittier College","defense","Kyle Hansen","2","1","3","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2010,"Whittier College","defense","Sam Corcos","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"Whittier College","defense","Sae Bin Park","1","1","2","0.5/4","0.5","0.5/4","0.5","-","0-0","-/-","-","-","-","-","-","home"
2010,"Whittier College","defense","Eric Yingling","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"Whittier College","defense","Nate Jiwanlal","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"Whittier College","defense","David Henningsen","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"Whittier College","defense","Matt Pautler","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2010,"Whittier College","defense","Rory Baird","-","1","1","0.5/3","0.5","0.5/3","0.5","-","0-0","-/-","-","-","-","-","-","home"
2010,"Whittier College","defense","Travis Driskell","4","7","11","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Whittier College","defense","Aaron Alonzo","3","7","10","-/-","-","-/-","-","-","0-0","-/-","-","-","-","1","-","away"
2010,"Whittier College","defense","John O'Malley","7","3","10","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Whittier College","defense","Jared Cato","3","6","9","2.0/3","2.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Whittier College","defense","Shane Sheets","2","5","7","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Whittier College","defense","Ryan Kirkpatrick","5","1","6","2.0/2","2.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Whittier College","defense","Richard Hopkins","1","4","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Whittier College","defense","Karsten Tindal","1","2","3","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Whittier College","defense","Tyson Schilling","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Whittier College","defense","Alex Mitchell","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Whittier College","defense","Robert Reynaga","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Whittier College","defense","Brad Seitz","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Whittier College","defense","Luis Amaya","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Whittier College","defense","Andy Villalpando","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Whittier College","defense","Jacob Former","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Whittier College","defense","Thomas Hawkes","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Whittier College","defense","James Oliver","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2010,"Whittier College","defense","Anthony Bennett","-","-","-","-/-","-","-/-","-","-","0-0","-/-","1-31","1","-","-","-","away"
