"season","player","jersey","opponent","data","player_squish","solo","ast","tot","tfl_yds","tfl","sack_yds","sacks","ff","fr_yds","fumbl","int","int_1","brup","blkd","qh","team","game_id","class","school","position","height","weight","hometown","highschool","hometown_hs","url"
2009,"S. Sheets",NA,"Whittier College","defense","s sheets","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7493,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Salzman",NA,"Whittier College","defense","salzman","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7493,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Storrielombardi",NA,"Whittier College","defense","storrielombardi","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7493,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"T. Driskell",NA,"Whittier College","defense","t driskell","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7493,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"T. Schilling",NA,"Whittier College","defense","t schilling","3","4","7","2.5/9","2.5","1.0/7","1.0","-","0-0","-/-","-","-","-","-","-","home",7493,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Tognoni",NA,"Whittier College","defense","tognoni","6","2","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7493,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,NA,3,NA,NA,"nick marineau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sr.",NA,"WR","5-7",NA,NA,NA,"Portland, OR / Beaverton","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,5,NA,NA,"jack lamb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jr.",NA,"RB","5-9",NA,NA,NA,"Seattle, WA / Seattle Prep","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,6,NA,NA,"peter kimmey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fr.",NA,"QB","6-1",NA,NA,NA,"Seattle, WA / Lakeside School","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,7,NA,NA,"spencer clark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jr.",NA,"WR","5-10",NA,NA,NA,"Edmonds, WA / Kings","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,8,NA,NA,"scott yingling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jr.",NA,"QB","6-1",NA,NA,NA,"Roundlake, IL / Carmel Catholic","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,12,NA,NA,"patrick rooney",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"So.",NA,"QB","6-1",NA,NA,NA,"Bellevue, WA / Sammamish","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,13,NA,NA,"david hirsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fr.",NA,"QB","6-4",NA,NA,NA,"Evanston, IL / Evanston Township","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,16,NA,NA,"mike mcneece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sr.",NA,"QB","6-0",NA,NA,NA,"Benicia / Benicia","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,18,NA,NA,"adam merry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fr.",NA,"WR","5-11",NA,NA,NA,"Monterey / Stevenson School","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,19,NA,NA,"evan otis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fr.",NA,"DB","6-0",NA,NA,NA,"New Canaan, CT / New Canaan","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,21,NA,NA,"taylor wall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jr.",NA,"RB","5-6",NA,NA,NA,"Scottsdale, AZ / Desert Mountain","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,22,NA,NA,"charlie sarosy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sr.",NA,"LB","5-8",NA,NA,NA,"Chula Vista / Eastlake","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,24,NA,NA,"sam corcos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jr.",NA,"DB","6-0",NA,NA,NA,"Sacramento / Bella Vista","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,25,NA,NA,"alexander de avila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fr.",NA,"LB","6-0",NA,NA,NA,"Laguna Niguel / Dana Hills","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,27,NA,NA,"andrew segal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"So.",NA,"RB","5-9",NA,NA,NA,"Santa Barbara / San Marcos","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,28,NA,NA,"alex wheatley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"So.",NA,"RB","6-0",NA,NA,NA,"Medina, WA / Seattle Prep","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,29,NA,NA,"gregory kalin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fr.",NA,"DB","5-11",NA,NA,NA,"Menlo Park / Menlo-Atherton","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,30,NA,NA,"sean simmons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fr.",NA,"RB","6-0",NA,NA,NA,"New Canaan, CT / New Canaan","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,33,NA,NA,"connor oboyle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fr.",NA,"LB","6-1",NA,NA,NA,"Seattle, WA / Seattle Prep","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,34,NA,NA,"elijah chiang",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"So.",NA,"DB","6-0",NA,NA,NA,"Tempe, AZ / Corona Del Sol","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,35,NA,NA,"david meister",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fr.",NA,"K/P","5-9",NA,NA,NA,"Brooklyn, NY / Hill School","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,38,NA,NA,"ilan bielas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fr.",NA,"WR","6-1",NA,NA,NA,"Chula Vista / San Diego Jewish Academy","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,40,NA,NA,"scott martin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fr.",NA,"LB","6-1",NA,NA,NA,"Jamaica Plain, MA / Roxbury Latin School","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,44,NA,NA,"trevor beltz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"So.",NA,"RB","5-9",NA,NA,NA,"Portland, OR / Wilson","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,45,NA,NA,"jesse franklin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jr.",NA,"WR","5-10",NA,NA,NA,"Bellevue, WA / Sammamish","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,46,NA,NA,"eric janicki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fr.",NA,"LB","6-2",NA,NA,NA,"Evanston, IL / Evanston Township","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,50,NA,NA,"jordan santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"So.",NA,"P/K","5-7",NA,NA,NA,"Carmichael / Rio Americano","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,52,NA,NA,"garrison adomian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fr.",NA,"OL","6-2",NA,NA,NA,"El Segundo / El Segundo","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,53,NA,NA,"alec storrielombardi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fr.",NA,"OL","5-11",NA,NA,NA,"Pasadena / Flintridge Prep","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,54,NA,NA,"sam jolly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"So.",NA,"OL","6-1",NA,NA,NA,"El Dorado Hills / Oak Ridge","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,58,NA,NA,"phin palmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jr.",NA,"OL","6-4",NA,NA,NA,"Venice / Hopkins","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,59,NA,NA,"ryan pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jr.",NA,"OL","6-3",NA,NA,NA,"Petaluma / St. Vincent","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,60,NA,NA,"ed schooler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"So.",NA,"OL","5-9",NA,NA,NA,"Bellevue, WA / Newport","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,61,NA,NA,"robert daily",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fr.",NA,"DL","6-1",NA,NA,NA,"Rolling Hills / Palos Verdes","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,64,NA,NA,"kaj pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jr.",NA,"OL","5-10",NA,NA,NA,"Santa Ana / Ocean View","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,66,NA,NA,"ross sevy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"So.",NA,"OL","6-3",NA,NA,NA,"Novato / Marin Catholic","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,67,NA,NA,"matt pautler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jr.",NA,"OL","6-1",NA,NA,NA,"Tiburon / Marin Catholic","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,68,NA,NA,"vikram shivaji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sr.",NA,"OL","5-7",NA,NA,NA,"Los Gatos / Los Gatos","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,70,NA,NA,"jordan nottke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sr.",NA,"DL","6-6",NA,NA,NA,"Bangkok, THI / Western Reserve Academy","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,71,NA,NA,"jeffrey wagner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jr.",NA,"DL","5-11",NA,NA,NA,"Glendale / Flintridge Prep","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,73,NA,NA,"mike takkinen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sr.",NA,"OL","6-1",NA,NA,NA,"Placentia / Sonora","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,75,NA,NA,"ashraf el gamal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fr.",NA,"OL","6-2",NA,NA,NA,"Palo Alto / Palo Alto","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,84,NA,NA,"jacob tobis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jr.",NA,"WR","5-11",NA,NA,NA,"Mercer Island, WA / Mercer Island","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,85,NA,NA,"ronald hirokawa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"So.",NA,"WR","5-8",NA,NA,NA,"Aiea, HI / Iolani School","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,88,NA,NA,"daniel hoesterey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jr.",NA,"TE","6-2",NA,NA,NA,"Bellevue, WA / Bellevue","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,89,NA,NA,"alex cameron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fr.",NA,"WR","6-2",NA,NA,NA,"Bellevue, WA / Seattle Prep","https://cmsathletics.org/sports/football/roster/2009?view=2"
2009,NA,93,NA,NA,"cameron conley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"So.",NA,"TE","6-3",NA,NA,NA,"Vancouver, WA / Ridgefield","https://cmsathletics.org/sports/football/roster/2009?view=2"
